date,sku,category,units_sold,unit_cost,is_promo_day,is_stockout_day
2022-11-28,CSD-COLA-500ML,Carbonated Soft Drinks,391,0.85,False,False
2022-11-29,CSD-COLA-500ML,Carbonated Soft Drinks,293,0.85,False,False
2022-11-30,CSD-COLA-500ML,Carbonated Soft Drinks,360,0.85,False,False
2022-12-01,CSD-COLA-500ML,Carbonated Soft Drinks,266,0.85,False,False
2022-12-02,CSD-COLA-500ML,Carbonated Soft Drinks,356,0.85,False,False
2022-12-03,CSD-COLA-500ML,Carbonated Soft Drinks,382,0.85,False,False
2022-12-04,CSD-COLA-500ML,Carbonated Soft Drinks,277,0.85,False,False
2022-12-05,CSD-COLA-500ML,Carbonated Soft Drinks,289,0.85,False,False
2022-12-06,CSD-COLA-500ML,Carbonated Soft Drinks,280,0.85,False,False
2022-12-07,CSD-COLA-500ML,Carbonated Soft Drinks,295,0.85,False,False
2022-12-08,CSD-COLA-500ML,Carbonated Soft Drinks,378,0.85,False,False
2022-12-09,CSD-COLA-500ML,Carbonated Soft Drinks,361,0.85,False,False
2022-12-10,CSD-COLA-500ML,Carbonated Soft Drinks,366,0.85,False,False
2022-12-11,CSD-COLA-500ML,Carbonated Soft Drinks,266,0.85,False,False
2022-12-12,CSD-COLA-500ML,Carbonated Soft Drinks,290,0.85,False,False
2022-12-13,CSD-COLA-500ML,Carbonated Soft Drinks,331,0.85,False,False
2022-12-14,CSD-COLA-500ML,Carbonated Soft Drinks,270,0.85,False,False
2022-12-15,CSD-COLA-500ML,Carbonated Soft Drinks,292,0.85,False,False
2022-12-16,CSD-COLA-500ML,Carbonated Soft Drinks,459,0.85,False,False
2022-12-17,CSD-COLA-500ML,Carbonated Soft Drinks,365,0.85,False,False
2022-12-18,CSD-COLA-500ML,Carbonated Soft Drinks,257,0.85,False,False
2022-12-19,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2022-12-20,CSD-COLA-500ML,Carbonated Soft Drinks,282,0.85,False,False
2022-12-21,CSD-COLA-500ML,Carbonated Soft Drinks,326,0.85,False,False
2022-12-22,CSD-COLA-500ML,Carbonated Soft Drinks,318,0.85,False,False
2022-12-23,CSD-COLA-500ML,Carbonated Soft Drinks,357,0.85,False,False
2022-12-24,CSD-COLA-500ML,Carbonated Soft Drinks,422,0.85,False,False
2022-12-25,CSD-COLA-500ML,Carbonated Soft Drinks,266,0.85,False,False
2022-12-26,CSD-COLA-500ML,Carbonated Soft Drinks,256,0.85,False,False
2022-12-27,CSD-COLA-500ML,Carbonated Soft Drinks,232,0.85,False,False
2022-12-28,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2022-12-29,CSD-COLA-500ML,Carbonated Soft Drinks,307,0.85,False,False
2022-12-30,CSD-COLA-500ML,Carbonated Soft Drinks,426,0.85,False,False
2022-12-31,CSD-COLA-500ML,Carbonated Soft Drinks,327,0.85,False,False
2023-01-01,CSD-COLA-500ML,Carbonated Soft Drinks,211,0.85,False,False
2023-01-02,CSD-COLA-500ML,Carbonated Soft Drinks,305,0.85,False,False
2023-01-03,CSD-COLA-500ML,Carbonated Soft Drinks,259,0.85,False,False
2023-01-04,CSD-COLA-500ML,Carbonated Soft Drinks,264,0.85,False,False
2023-01-05,CSD-COLA-500ML,Carbonated Soft Drinks,297,0.85,False,False
2023-01-06,CSD-COLA-500ML,Carbonated Soft Drinks,339,0.85,False,False
2023-01-07,CSD-COLA-500ML,Carbonated Soft Drinks,338,0.85,False,False
2023-01-08,CSD-COLA-500ML,Carbonated Soft Drinks,302,0.85,False,False
2023-01-09,CSD-COLA-500ML,Carbonated Soft Drinks,296,0.85,False,False
2023-01-10,CSD-COLA-500ML,Carbonated Soft Drinks,251,0.85,False,False
2023-01-11,CSD-COLA-500ML,Carbonated Soft Drinks,303,0.85,False,False
2023-01-12,CSD-COLA-500ML,Carbonated Soft Drinks,324,0.85,False,False
2023-01-13,CSD-COLA-500ML,Carbonated Soft Drinks,359,0.85,False,False
2023-01-14,CSD-COLA-500ML,Carbonated Soft Drinks,345,0.85,False,False
2023-01-15,CSD-COLA-500ML,Carbonated Soft Drinks,267,0.85,False,False
2023-01-16,CSD-COLA-500ML,Carbonated Soft Drinks,263,0.85,False,False
2023-01-17,CSD-COLA-500ML,Carbonated Soft Drinks,327,0.85,False,False
2023-01-18,CSD-COLA-500ML,Carbonated Soft Drinks,289,0.85,False,False
2023-01-19,CSD-COLA-500ML,Carbonated Soft Drinks,306,0.85,False,False
2023-01-20,CSD-COLA-500ML,Carbonated Soft Drinks,349,0.85,False,False
2023-01-21,CSD-COLA-500ML,Carbonated Soft Drinks,283,0.85,False,False
2023-01-22,CSD-COLA-500ML,Carbonated Soft Drinks,244,0.85,False,False
2023-01-23,CSD-COLA-500ML,Carbonated Soft Drinks,312,0.85,False,False
2023-01-24,CSD-COLA-500ML,Carbonated Soft Drinks,259,0.85,False,False
2023-01-25,CSD-COLA-500ML,Carbonated Soft Drinks,303,0.85,False,False
2023-01-26,CSD-COLA-500ML,Carbonated Soft Drinks,309,0.85,False,False
2023-01-27,CSD-COLA-500ML,Carbonated Soft Drinks,281,0.85,False,False
2023-01-28,CSD-COLA-500ML,Carbonated Soft Drinks,337,0.85,False,False
2023-01-29,CSD-COLA-500ML,Carbonated Soft Drinks,218,0.85,False,False
2023-01-30,CSD-COLA-500ML,Carbonated Soft Drinks,235,0.85,False,False
2023-01-31,CSD-COLA-500ML,Carbonated Soft Drinks,296,0.85,False,False
2023-02-01,CSD-COLA-500ML,Carbonated Soft Drinks,284,0.85,False,False
2023-02-02,CSD-COLA-500ML,Carbonated Soft Drinks,290,0.85,False,False
2023-02-03,CSD-COLA-500ML,Carbonated Soft Drinks,345,0.85,False,False
2023-02-04,CSD-COLA-500ML,Carbonated Soft Drinks,378,0.85,False,False
2023-02-05,CSD-COLA-500ML,Carbonated Soft Drinks,333,0.85,False,False
2023-02-06,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2023-02-07,CSD-COLA-500ML,Carbonated Soft Drinks,364,0.85,True,False
2023-02-08,CSD-COLA-500ML,Carbonated Soft Drinks,323,0.85,False,False
2023-02-09,CSD-COLA-500ML,Carbonated Soft Drinks,368,0.85,False,False
2023-02-10,CSD-COLA-500ML,Carbonated Soft Drinks,387,0.85,False,False
2023-02-11,CSD-COLA-500ML,Carbonated Soft Drinks,363,0.85,False,False
2023-02-12,CSD-COLA-500ML,Carbonated Soft Drinks,216,0.85,False,False
2023-02-13,CSD-COLA-500ML,Carbonated Soft Drinks,338,0.85,False,False
2023-02-14,CSD-COLA-500ML,Carbonated Soft Drinks,317,0.85,False,False
2023-02-15,CSD-COLA-500ML,Carbonated Soft Drinks,295,0.85,False,False
2023-02-16,CSD-COLA-500ML,Carbonated Soft Drinks,357,0.85,False,False
2023-02-17,CSD-COLA-500ML,Carbonated Soft Drinks,430,0.85,False,False
2023-02-18,CSD-COLA-500ML,Carbonated Soft Drinks,358,0.85,False,False
2023-02-19,CSD-COLA-500ML,Carbonated Soft Drinks,241,0.85,False,False
2023-02-20,CSD-COLA-500ML,Carbonated Soft Drinks,287,0.85,False,False
2023-02-21,CSD-COLA-500ML,Carbonated Soft Drinks,262,0.85,False,False
2023-02-22,CSD-COLA-500ML,Carbonated Soft Drinks,248,0.85,False,False
2023-02-23,CSD-COLA-500ML,Carbonated Soft Drinks,281,0.85,False,False
2023-02-24,CSD-COLA-500ML,Carbonated Soft Drinks,325,0.85,False,False
2023-02-25,CSD-COLA-500ML,Carbonated Soft Drinks,432,0.85,False,False
2023-02-26,CSD-COLA-500ML,Carbonated Soft Drinks,250,0.85,False,False
2023-02-27,CSD-COLA-500ML,Carbonated Soft Drinks,330,0.85,False,False
2023-02-28,CSD-COLA-500ML,Carbonated Soft Drinks,327,0.85,False,False
2023-03-01,CSD-COLA-500ML,Carbonated Soft Drinks,369,0.85,False,False
2023-03-02,CSD-COLA-500ML,Carbonated Soft Drinks,404,0.85,False,False
2023-03-03,CSD-COLA-500ML,Carbonated Soft Drinks,398,0.85,False,False
2023-03-04,CSD-COLA-500ML,Carbonated Soft Drinks,449,0.85,False,False
2023-03-05,CSD-COLA-500ML,Carbonated Soft Drinks,270,0.85,False,False
2023-03-06,CSD-COLA-500ML,Carbonated Soft Drinks,319,0.85,False,False
2023-03-07,CSD-COLA-500ML,Carbonated Soft Drinks,342,0.85,False,False
2023-03-08,CSD-COLA-500ML,Carbonated Soft Drinks,346,0.85,False,False
2023-03-09,CSD-COLA-500ML,Carbonated Soft Drinks,340,0.85,False,False
2023-03-10,CSD-COLA-500ML,Carbonated Soft Drinks,452,0.85,False,False
2023-03-11,CSD-COLA-500ML,Carbonated Soft Drinks,466,0.85,False,False
2023-03-12,CSD-COLA-500ML,Carbonated Soft Drinks,375,0.85,False,False
2023-03-13,CSD-COLA-500ML,Carbonated Soft Drinks,306,0.85,False,False
2023-03-14,CSD-COLA-500ML,Carbonated Soft Drinks,356,0.85,False,False
2023-03-15,CSD-COLA-500ML,Carbonated Soft Drinks,294,0.85,False,False
2023-03-16,CSD-COLA-500ML,Carbonated Soft Drinks,568,0.85,True,False
2023-03-17,CSD-COLA-500ML,Carbonated Soft Drinks,417,0.85,False,False
2023-03-18,CSD-COLA-500ML,Carbonated Soft Drinks,364,0.85,False,False
2023-03-19,CSD-COLA-500ML,Carbonated Soft Drinks,330,0.85,False,False
2023-03-20,CSD-COLA-500ML,Carbonated Soft Drinks,356,0.85,False,False
2023-03-21,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2023-03-22,CSD-COLA-500ML,Carbonated Soft Drinks,348,0.85,False,False
2023-03-23,CSD-COLA-500ML,Carbonated Soft Drinks,391,0.85,False,False
2023-03-24,CSD-COLA-500ML,Carbonated Soft Drinks,413,0.85,False,False
2023-03-25,CSD-COLA-500ML,Carbonated Soft Drinks,472,0.85,False,False
2023-03-26,CSD-COLA-500ML,Carbonated Soft Drinks,291,0.85,False,False
2023-03-27,CSD-COLA-500ML,Carbonated Soft Drinks,323,0.85,False,False
2023-03-28,CSD-COLA-500ML,Carbonated Soft Drinks,316,0.85,False,False
2023-03-29,CSD-COLA-500ML,Carbonated Soft Drinks,352,0.85,False,False
2023-03-30,CSD-COLA-500ML,Carbonated Soft Drinks,315,0.85,False,False
2023-03-31,CSD-COLA-500ML,Carbonated Soft Drinks,411,0.85,False,False
2023-04-01,CSD-COLA-500ML,Carbonated Soft Drinks,478,0.85,False,False
2023-04-02,CSD-COLA-500ML,Carbonated Soft Drinks,367,0.85,False,False
2023-04-03,CSD-COLA-500ML,Carbonated Soft Drinks,399,0.85,False,False
2023-04-04,CSD-COLA-500ML,Carbonated Soft Drinks,421,0.85,False,False
2023-04-05,CSD-COLA-500ML,Carbonated Soft Drinks,356,0.85,False,False
2023-04-06,CSD-COLA-500ML,Carbonated Soft Drinks,551,0.85,False,False
2023-04-07,CSD-COLA-500ML,Carbonated Soft Drinks,567,0.85,False,False
2023-04-08,CSD-COLA-500ML,Carbonated Soft Drinks,1006,0.85,True,False
2023-04-09,CSD-COLA-500ML,Carbonated Soft Drinks,381,0.85,False,False
2023-04-10,CSD-COLA-500ML,Carbonated Soft Drinks,424,0.85,False,False
2023-04-11,CSD-COLA-500ML,Carbonated Soft Drinks,359,0.85,False,False
2023-04-12,CSD-COLA-500ML,Carbonated Soft Drinks,481,0.85,False,False
2023-04-13,CSD-COLA-500ML,Carbonated Soft Drinks,444,0.85,False,False
2023-04-14,CSD-COLA-500ML,Carbonated Soft Drinks,649,0.85,True,False
2023-04-15,CSD-COLA-500ML,Carbonated Soft Drinks,449,0.85,False,False
2023-04-16,CSD-COLA-500ML,Carbonated Soft Drinks,389,0.85,False,False
2023-04-17,CSD-COLA-500ML,Carbonated Soft Drinks,343,0.85,False,False
2023-04-18,CSD-COLA-500ML,Carbonated Soft Drinks,385,0.85,False,False
2023-04-19,CSD-COLA-500ML,Carbonated Soft Drinks,360,0.85,False,False
2023-04-20,CSD-COLA-500ML,Carbonated Soft Drinks,440,0.85,False,False
2023-04-21,CSD-COLA-500ML,Carbonated Soft Drinks,475,0.85,False,False
2023-04-22,CSD-COLA-500ML,Carbonated Soft Drinks,556,0.85,False,False
2023-04-23,CSD-COLA-500ML,Carbonated Soft Drinks,378,0.85,False,False
2023-04-24,CSD-COLA-500ML,Carbonated Soft Drinks,375,0.85,False,False
2023-04-25,CSD-COLA-500ML,Carbonated Soft Drinks,329,0.85,False,False
2023-04-26,CSD-COLA-500ML,Carbonated Soft Drinks,471,0.85,False,False
2023-04-27,CSD-COLA-500ML,Carbonated Soft Drinks,462,0.85,False,False
2023-04-28,CSD-COLA-500ML,Carbonated Soft Drinks,496,0.85,False,False
2023-04-29,CSD-COLA-500ML,Carbonated Soft Drinks,451,0.85,False,False
2023-04-30,CSD-COLA-500ML,Carbonated Soft Drinks,414,0.85,False,False
2023-05-01,CSD-COLA-500ML,Carbonated Soft Drinks,919,0.85,True,False
2023-05-02,CSD-COLA-500ML,Carbonated Soft Drinks,523,0.85,False,False
2023-05-03,CSD-COLA-500ML,Carbonated Soft Drinks,483,0.85,False,False
2023-05-04,CSD-COLA-500ML,Carbonated Soft Drinks,1000,0.85,True,False
2023-05-05,CSD-COLA-500ML,Carbonated Soft Drinks,636,0.85,False,False
2023-05-06,CSD-COLA-500ML,Carbonated Soft Drinks,470,0.85,False,False
2023-05-07,CSD-COLA-500ML,Carbonated Soft Drinks,456,0.85,False,False
2023-05-08,CSD-COLA-500ML,Carbonated Soft Drinks,455,0.85,False,False
2023-05-09,CSD-COLA-500ML,Carbonated Soft Drinks,658,0.85,True,False
2023-05-10,CSD-COLA-500ML,Carbonated Soft Drinks,440,0.85,False,False
2023-05-11,CSD-COLA-500ML,Carbonated Soft Drinks,689,0.85,False,False
2023-05-12,CSD-COLA-500ML,Carbonated Soft Drinks,725,0.85,False,False
2023-05-13,CSD-COLA-500ML,Carbonated Soft Drinks,680,0.85,False,False
2023-05-14,CSD-COLA-500ML,Carbonated Soft Drinks,416,0.85,False,False
2023-05-15,CSD-COLA-500ML,Carbonated Soft Drinks,460,0.85,False,False
2023-05-16,CSD-COLA-500ML,Carbonated Soft Drinks,509,0.85,False,False
2023-05-17,CSD-COLA-500ML,Carbonated Soft Drinks,452,0.85,False,False
2023-05-18,CSD-COLA-500ML,Carbonated Soft Drinks,587,0.85,False,False
2023-05-19,CSD-COLA-500ML,Carbonated Soft Drinks,652,0.85,False,False
2023-05-20,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2023-05-21,CSD-COLA-500ML,Carbonated Soft Drinks,442,0.85,False,False
2023-05-22,CSD-COLA-500ML,Carbonated Soft Drinks,444,0.85,False,False
2023-05-23,CSD-COLA-500ML,Carbonated Soft Drinks,488,0.85,False,False
2023-05-24,CSD-COLA-500ML,Carbonated Soft Drinks,517,0.85,False,False
2023-05-25,CSD-COLA-500ML,Carbonated Soft Drinks,568,0.85,False,False
2023-05-26,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2023-05-27,CSD-COLA-500ML,Carbonated Soft Drinks,679,0.85,False,False
2023-05-28,CSD-COLA-500ML,Carbonated Soft Drinks,460,0.85,False,False
2023-05-29,CSD-COLA-500ML,Carbonated Soft Drinks,384,0.85,False,False
2023-05-30,CSD-COLA-500ML,Carbonated Soft Drinks,436,0.85,False,False
2023-05-31,CSD-COLA-500ML,Carbonated Soft Drinks,541,0.85,False,False
2023-06-01,CSD-COLA-500ML,Carbonated Soft Drinks,645,0.85,False,False
2023-06-02,CSD-COLA-500ML,Carbonated Soft Drinks,756,0.85,False,False
2023-06-03,CSD-COLA-500ML,Carbonated Soft Drinks,641,0.85,False,False
2023-06-04,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2023-06-05,CSD-COLA-500ML,Carbonated Soft Drinks,596,0.85,False,False
2023-06-06,CSD-COLA-500ML,Carbonated Soft Drinks,524,0.85,False,False
2023-06-07,CSD-COLA-500ML,Carbonated Soft Drinks,562,0.85,False,False
2023-06-08,CSD-COLA-500ML,Carbonated Soft Drinks,594,0.85,False,False
2023-06-09,CSD-COLA-500ML,Carbonated Soft Drinks,818,0.85,False,False
2023-06-10,CSD-COLA-500ML,Carbonated Soft Drinks,733,0.85,False,False
2023-06-11,CSD-COLA-500ML,Carbonated Soft Drinks,437,0.85,False,False
2023-06-12,CSD-COLA-500ML,Carbonated Soft Drinks,490,0.85,False,False
2023-06-13,CSD-COLA-500ML,Carbonated Soft Drinks,496,0.85,False,False
2023-06-14,CSD-COLA-500ML,Carbonated Soft Drinks,552,0.85,False,False
2023-06-15,CSD-COLA-500ML,Carbonated Soft Drinks,568,0.85,False,False
2023-06-16,CSD-COLA-500ML,Carbonated Soft Drinks,720,0.85,False,False
2023-06-17,CSD-COLA-500ML,Carbonated Soft Drinks,660,0.85,False,False
2023-06-18,CSD-COLA-500ML,Carbonated Soft Drinks,509,0.85,False,False
2023-06-19,CSD-COLA-500ML,Carbonated Soft Drinks,567,0.85,False,False
2023-06-20,CSD-COLA-500ML,Carbonated Soft Drinks,427,0.85,False,False
2023-06-21,CSD-COLA-500ML,Carbonated Soft Drinks,500,0.85,False,False
2023-06-22,CSD-COLA-500ML,Carbonated Soft Drinks,629,0.85,False,False
2023-06-23,CSD-COLA-500ML,Carbonated Soft Drinks,639,0.85,False,False
2023-06-24,CSD-COLA-500ML,Carbonated Soft Drinks,755,0.85,False,False
2023-06-25,CSD-COLA-500ML,Carbonated Soft Drinks,492,0.85,False,False
2023-06-26,CSD-COLA-500ML,Carbonated Soft Drinks,555,0.85,False,False
2023-06-27,CSD-COLA-500ML,Carbonated Soft Drinks,585,0.85,True,False
2023-06-28,CSD-COLA-500ML,Carbonated Soft Drinks,585,0.85,False,False
2023-06-29,CSD-COLA-500ML,Carbonated Soft Drinks,664,0.85,False,False
2023-06-30,CSD-COLA-500ML,Carbonated Soft Drinks,633,0.85,False,False
2023-07-01,CSD-COLA-500ML,Carbonated Soft Drinks,873,0.85,False,False
2023-07-02,CSD-COLA-500ML,Carbonated Soft Drinks,475,0.85,False,False
2023-07-03,CSD-COLA-500ML,Carbonated Soft Drinks,570,0.85,False,False
2023-07-04,CSD-COLA-500ML,Carbonated Soft Drinks,604,0.85,False,False
2023-07-05,CSD-COLA-500ML,Carbonated Soft Drinks,564,0.85,False,False
2023-07-06,CSD-COLA-500ML,Carbonated Soft Drinks,568,0.85,False,False
2023-07-07,CSD-COLA-500ML,Carbonated Soft Drinks,629,0.85,False,False
2023-07-08,CSD-COLA-500ML,Carbonated Soft Drinks,670,0.85,False,False
2023-07-09,CSD-COLA-500ML,Carbonated Soft Drinks,675,0.85,True,False
2023-07-10,CSD-COLA-500ML,Carbonated Soft Drinks,483,0.85,False,False
2023-07-11,CSD-COLA-500ML,Carbonated Soft Drinks,652,0.85,False,False
2023-07-12,CSD-COLA-500ML,Carbonated Soft Drinks,577,0.85,False,False
2023-07-13,CSD-COLA-500ML,Carbonated Soft Drinks,639,0.85,False,False
2023-07-14,CSD-COLA-500ML,Carbonated Soft Drinks,596,0.85,False,False
2023-07-15,CSD-COLA-500ML,Carbonated Soft Drinks,813,0.85,False,False
2023-07-16,CSD-COLA-500ML,Carbonated Soft Drinks,609,0.85,False,False
2023-07-17,CSD-COLA-500ML,Carbonated Soft Drinks,466,0.85,False,False
2023-07-18,CSD-COLA-500ML,Carbonated Soft Drinks,578,0.85,False,False
2023-07-19,CSD-COLA-500ML,Carbonated Soft Drinks,641,0.85,False,False
2023-07-20,CSD-COLA-500ML,Carbonated Soft Drinks,687,0.85,True,False
2023-07-21,CSD-COLA-500ML,Carbonated Soft Drinks,732,0.85,False,False
2023-07-22,CSD-COLA-500ML,Carbonated Soft Drinks,768,0.85,False,False
2023-07-23,CSD-COLA-500ML,Carbonated Soft Drinks,494,0.85,False,False
2023-07-24,CSD-COLA-500ML,Carbonated Soft Drinks,626,0.85,False,False
2023-07-25,CSD-COLA-500ML,Carbonated Soft Drinks,568,0.85,False,False
2023-07-26,CSD-COLA-500ML,Carbonated Soft Drinks,547,0.85,False,False
2023-07-27,CSD-COLA-500ML,Carbonated Soft Drinks,739,0.85,False,False
2023-07-28,CSD-COLA-500ML,Carbonated Soft Drinks,712,0.85,False,False
2023-07-29,CSD-COLA-500ML,Carbonated Soft Drinks,769,0.85,False,False
2023-07-30,CSD-COLA-500ML,Carbonated Soft Drinks,502,0.85,False,False
2023-07-31,CSD-COLA-500ML,Carbonated Soft Drinks,630,0.85,False,False
2023-08-01,CSD-COLA-500ML,Carbonated Soft Drinks,503,0.85,False,False
2023-08-02,CSD-COLA-500ML,Carbonated Soft Drinks,546,0.85,False,False
2023-08-03,CSD-COLA-500ML,Carbonated Soft Drinks,592,0.85,False,False
2023-08-04,CSD-COLA-500ML,Carbonated Soft Drinks,857,0.85,False,False
2023-08-05,CSD-COLA-500ML,Carbonated Soft Drinks,633,0.85,False,False
2023-08-06,CSD-COLA-500ML,Carbonated Soft Drinks,459,0.85,False,False
2023-08-07,CSD-COLA-500ML,Carbonated Soft Drinks,494,0.85,False,False
2023-08-08,CSD-COLA-500ML,Carbonated Soft Drinks,470,0.85,False,False
2023-08-09,CSD-COLA-500ML,Carbonated Soft Drinks,478,0.85,False,False
2023-08-10,CSD-COLA-500ML,Carbonated Soft Drinks,639,0.85,False,False
2023-08-11,CSD-COLA-500ML,Carbonated Soft Drinks,676,0.85,False,False
2023-08-12,CSD-COLA-500ML,Carbonated Soft Drinks,820,0.85,False,False
2023-08-13,CSD-COLA-500ML,Carbonated Soft Drinks,421,0.85,False,False
2023-08-14,CSD-COLA-500ML,Carbonated Soft Drinks,505,0.85,False,False
2023-08-15,CSD-COLA-500ML,Carbonated Soft Drinks,481,0.85,False,False
2023-08-16,CSD-COLA-500ML,Carbonated Soft Drinks,519,0.85,False,False
2023-08-17,CSD-COLA-500ML,Carbonated Soft Drinks,676,0.85,False,False
2023-08-18,CSD-COLA-500ML,Carbonated Soft Drinks,777,0.85,False,False
2023-08-19,CSD-COLA-500ML,Carbonated Soft Drinks,716,0.85,False,False
2023-08-20,CSD-COLA-500ML,Carbonated Soft Drinks,731,0.85,True,False
2023-08-21,CSD-COLA-500ML,Carbonated Soft Drinks,570,0.85,False,False
2023-08-22,CSD-COLA-500ML,Carbonated Soft Drinks,530,0.85,False,False
2023-08-23,CSD-COLA-500ML,Carbonated Soft Drinks,635,0.85,False,False
2023-08-24,CSD-COLA-500ML,Carbonated Soft Drinks,605,0.85,False,False
2023-08-25,CSD-COLA-500ML,Carbonated Soft Drinks,711,0.85,False,False
2023-08-26,CSD-COLA-500ML,Carbonated Soft Drinks,609,0.85,False,False
2023-08-27,CSD-COLA-500ML,Carbonated Soft Drinks,523,0.85,False,False
2023-08-28,CSD-COLA-500ML,Carbonated Soft Drinks,504,0.85,False,False
2023-08-29,CSD-COLA-500ML,Carbonated Soft Drinks,513,0.85,False,False
2023-08-30,CSD-COLA-500ML,Carbonated Soft Drinks,636,0.85,False,False
2023-08-31,CSD-COLA-500ML,Carbonated Soft Drinks,692,0.85,False,False
2023-09-01,CSD-COLA-500ML,Carbonated Soft Drinks,587,0.85,False,False
2023-09-02,CSD-COLA-500ML,Carbonated Soft Drinks,667,0.85,False,False
2023-09-03,CSD-COLA-500ML,Carbonated Soft Drinks,388,0.85,False,False
2023-09-04,CSD-COLA-500ML,Carbonated Soft Drinks,512,0.85,False,False
2023-09-05,CSD-COLA-500ML,Carbonated Soft Drinks,408,0.85,False,False
2023-09-06,CSD-COLA-500ML,Carbonated Soft Drinks,478,0.85,False,False
2023-09-07,CSD-COLA-500ML,Carbonated Soft Drinks,629,0.85,False,False
2023-09-08,CSD-COLA-500ML,Carbonated Soft Drinks,585,0.85,False,False
2023-09-09,CSD-COLA-500ML,Carbonated Soft Drinks,612,0.85,False,False
2023-09-10,CSD-COLA-500ML,Carbonated Soft Drinks,454,0.85,False,False
2023-09-11,CSD-COLA-500ML,Carbonated Soft Drinks,0,0.85,False,True
2023-09-12,CSD-COLA-500ML,Carbonated Soft Drinks,446,0.85,False,False
2023-09-13,CSD-COLA-500ML,Carbonated Soft Drinks,552,0.85,False,False
2023-09-14,CSD-COLA-500ML,Carbonated Soft Drinks,651,0.85,False,False
2023-09-15,CSD-COLA-500ML,Carbonated Soft Drinks,741,0.85,False,False
2023-09-16,CSD-COLA-500ML,Carbonated Soft Drinks,766,0.85,False,False
2023-09-17,CSD-COLA-500ML,Carbonated Soft Drinks,453,0.85,False,False
2023-09-18,CSD-COLA-500ML,Carbonated Soft Drinks,411,0.85,False,False
2023-09-19,CSD-COLA-500ML,Carbonated Soft Drinks,440,0.85,False,False
2023-09-20,CSD-COLA-500ML,Carbonated Soft Drinks,519,0.85,False,False
2023-09-21,CSD-COLA-500ML,Carbonated Soft Drinks,574,0.85,False,False
2023-09-22,CSD-COLA-500ML,Carbonated Soft Drinks,674,0.85,False,False
2023-09-23,CSD-COLA-500ML,Carbonated Soft Drinks,588,0.85,False,False
2023-09-24,CSD-COLA-500ML,Carbonated Soft Drinks,462,0.85,False,False
2023-09-25,CSD-COLA-500ML,Carbonated Soft Drinks,533,0.85,False,False
2023-09-26,CSD-COLA-500ML,Carbonated Soft Drinks,607,0.85,False,False
2023-09-27,CSD-COLA-500ML,Carbonated Soft Drinks,504,0.85,False,False
2023-09-28,CSD-COLA-500ML,Carbonated Soft Drinks,637,0.85,False,False
2023-09-29,CSD-COLA-500ML,Carbonated Soft Drinks,805,0.85,False,False
2023-09-30,CSD-COLA-500ML,Carbonated Soft Drinks,620,0.85,False,False
2023-10-01,CSD-COLA-500ML,Carbonated Soft Drinks,382,0.85,False,False
2023-10-02,CSD-COLA-500ML,Carbonated Soft Drinks,476,0.85,False,False
2023-10-03,CSD-COLA-500ML,Carbonated Soft Drinks,426,0.85,False,False
2023-10-04,CSD-COLA-500ML,Carbonated Soft Drinks,388,0.85,False,False
2023-10-05,CSD-COLA-500ML,Carbonated Soft Drinks,559,0.85,False,False
